,_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Genre,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Genre,rtable_Released,label
1235,1235,4138,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1236,1236,4138,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1237,1237,4138,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1238,1238,4138,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1239,1239,4138,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1240,1240,4138,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1241,1241,4138,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1242,1242,4138,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1243,1243,4139,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1244,1244,4139,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1245,1245,4139,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1246,1246,4139,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1247,1247,4139,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1248,1248,4139,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1249,1249,4139,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1250,1250,4139,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1251,1251,4139,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1252,1252,4141,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1253,1253,4141,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1254,1254,4141,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1255,1255,4141,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1256,1256,4141,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1257,1257,4141,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1258,1258,4141,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1259,1259,4141,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1260,1260,4141,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1261,1261,4142,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1262,1262,4142,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1263,1263,4142,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1264,1264,4142,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1265,1265,4142,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1266,1266,4142,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1267,1267,4142,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1268,1268,4142,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1269,1269,4142,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1270,1270,4143,13132,angel,the weeknd,"r&b / soul , music",2015,angel,sarah mclachlan,pop,1997,-1
1271,1271,4143,14617,angel,the weeknd,"r&b / soul , music",2015,angel,amanda perez,pop,2002,-1
1272,1272,4143,18750,angel,the weeknd,"r&b / soul , music",2015,angel,the weeknd,pop,2015,-1
1273,1273,4143,35834,angel,the weeknd,"r&b / soul , music",2015,angel,jamey johnson,country,2008,-1
1274,1274,4143,35872,angel,the weeknd,"r&b / soul , music",2015,angel,casey donahew,country,2009,-1
1275,1275,4143,43274,angel,the weeknd,"r&b / soul , music",2015,angel,aretha franklin,blues,1972,-1
1276,1276,4143,48644,angel,the weeknd,"r&b / soul , music",2015,angel,the jeff healey band,blues,1995,-1
1277,1277,4143,69687,angel,the weeknd,"r&b / soul , music",2015,angel,sticky fingers,reggae,2016,-1
1278,1278,4143,75023,angel,the weeknd,"r&b / soul , music",2015,angel,aerosmith,rock,1987,-1
1279,1279,5734,13132,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,sarah mclachlan,pop,1997,-1
1280,1280,5734,14617,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,amanda perez,pop,2002,-1
1281,1281,5734,18750,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,the weeknd,pop,2015,-1
1282,1282,5734,35834,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,jamey johnson,country,2008,-1
1283,1283,5734,35872,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,casey donahew,country,2009,-1
1284,1284,5734,43274,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,aretha franklin,blues,1972,-1
1285,1285,5734,48644,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,the jeff healey band,blues,1995,-1
1286,1286,5734,69687,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,sticky fingers,reggae,2016,-1
1287,1287,5734,75023,angel,florida georgia line,"country , music , honky tonk , urban cowboy , contemporary country",2014,angel,aerosmith,rock,1987,-1
1288,1288,4087,14058,my everything,ariana grande,"pop , music , world , rock , r&b / soul , contemporary r&b , dance",2014,my everything,98º,pop,2000,-1
1289,1289,4188,10807,how long will i love you,ellie goulding,"soundtrack , music",2013,how long will i love you,the waterboys,pop,1990,-1
1290,1290,4188,18069,how long will i love you,ellie goulding,"soundtrack , music",2013,how long will i love you,ellie goulding,pop,2013,-1
1291,1291,4203,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1292,1292,4203,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1293,1293,4701,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1294,1294,4701,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1295,1295,4702,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1296,1296,4702,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1297,1297,4703,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1298,1298,4703,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1299,1299,4704,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1300,1300,4704,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1301,1301,4705,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1302,1302,4705,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1303,1303,4706,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1304,1304,4706,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1305,1305,4707,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1306,1306,4707,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1307,1307,4708,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1308,1308,4708,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1309,1309,4709,16998,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,ellie goulding,pop,2010,-1
1310,1310,4709,62976,lights,ellie goulding,"soundtrack , music , soundtrack , pop",2013,lights,joe corfield,jazz,2018,-1
1311,1311,4836,16998,lights,ellie goulding,"pop , music , dance , rock",2013,lights,ellie goulding,pop,2010,-1
1312,1312,4836,62976,lights,ellie goulding,"pop , music , dance , rock",2013,lights,joe corfield,jazz,2018,-1
1313,1313,4256,16232,one of those nights,shawn mendes,"pop , music , rock",2015,one of those nights,the cab,pop,2008,-1
1314,1314,4292,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1315,1315,4294,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1316,1316,4296,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1317,1317,4298,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1318,1318,4299,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1319,1319,4300,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1320,1320,4301,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1321,1321,4303,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1322,1322,4304,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1323,1323,4305,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1324,1324,4306,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1325,1325,4307,68221,see you again,elle king,"alternative , music , rock",2015,see you again,beres hammond,reggae,2009,-1
1326,1326,5962,68221,see you again,carrie underwood,"country , music",2014,see you again,beres hammond,reggae,2009,-1
1327,1327,4319,19223,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,post malone,pop,2016,-1
1328,1328,4319,27977,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,reba mcentire,country,1984,-1
1329,1329,4319,47054,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,traveling wilburys,blues,1988,-1
1330,1330,4320,19223,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,post malone,pop,2016,-1
1331,1331,4320,27977,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,reba mcentire,country,1984,-1
1332,1332,4320,47054,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,traveling wilburys,blues,1988,-1
1333,1333,4321,19223,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,post malone,pop,2016,-1
1334,1334,4321,27977,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,reba mcentire,country,1984,-1
1335,1335,4321,47054,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,traveling wilburys,blues,1988,-1
1336,1336,4323,19223,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,post malone,pop,2016,-1
1337,1337,4323,27977,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,reba mcentire,country,1984,-1
1338,1338,4323,47054,congratulations,rachel platten,"pop , music , rock , adult alternative , singer/songwriter , contemporary singer/songwriter",2015,congratulations,traveling wilburys,blues,1988,-1
1339,1339,4372,34500,days go by,keith urban,"country , music",2015,days go by,keith urban,country,2004,-1
1340,1340,4372,69389,days go by,keith urban,"country , music",2015,days go by,peach fur,reggae,2015,-1
1341,1341,4566,34500,days go by,keith urban,"country , music",2015,days go by,keith urban,country,2004,-1
1342,1342,4566,69389,days go by,keith urban,"country , music",2015,days go by,peach fur,reggae,2015,-1
1343,1343,5908,34500,days go by,keith urban,"country , music , honky tonk , contemporary country",2008,days go by,keith urban,country,2004,-1
1344,1344,5908,69389,days go by,keith urban,"country , music , honky tonk , contemporary country",2008,days go by,peach fur,reggae,2015,-1
1345,1345,4425,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1346,1346,4436,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1347,1347,4437,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1348,1348,4439,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1349,1349,4443,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1350,1350,4446,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1351,1351,4451,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1352,1352,4452,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1353,1353,4455,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1354,1354,4458,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1355,1355,4459,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1356,1356,4462,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1357,1357,4484,17691,summer love,one direction,"pop , music , pop/rock , teen pop , rock , dance , world",2012,summer love,one direction,pop,2012,-1
1358,1358,4544,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1359,1359,4544,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1360,1360,4544,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1361,1361,4558,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1362,1362,4558,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1363,1363,4558,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1364,1364,4559,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1365,1365,4559,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1366,1366,4559,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1367,1367,4563,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1368,1368,4563,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1369,1369,4563,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1370,1370,4564,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1371,1371,4564,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1372,1372,4564,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1373,1373,4565,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1374,1374,4565,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
1375,1375,4565,60742,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,jamie cullum,jazz,2004,-1
1376,1376,4594,10581,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,van morrison,pop,1989,-1
1377,1377,4594,34418,these are the days,keith urban,"country , music , honky tonk , contemporary country",2004,these are the days,keith urban,country,2004,-1
