,id,Song_Name,Artist_Name,Genre,Released
16981,31658,cold lonesome wind,wayne hancock,country,1995
16982,31659,heaven everyday,mel tillis,country,1995
16983,31661,here comes that rainbow again,the highwaymen,country,1995
16984,31664,high sierra,linda ronstadt,country,1995
16985,31667,how's the radio know,aaron tippin,country,1995
16986,31669,heaven sent me you,john michael montgomery,country,1995
16987,31670,the devil's right hand,the highwaymen,country,1995
16988,31671,honey would you stand by me,kenny chesney,country,1995
16989,31672,a thousand memories,rhett akins,country,1995
16990,31674,workin' it out,daryle singletary,country,1995
16991,31676,the crude oil blues,jerry reed,country,1995
16992,31683,dear me,lorrie morgan,country,1995
16993,31684,i volunteer,collin raye,country,1995
16994,31687,high school heart,john michael montgomery,country,1995
16995,31690,like a john deere,sawyer brown,country,1995
16996,31691,the bigger the fool (the harder the fall),kenny chesney,country,1995
16997,31698,i thought i heard you calling my name,jessi colter,country,1995
16998,31699,route,son volt,country,1995
16999,31702,native son,john hiatt,country,1995
17000,31703,heart's desire,lee roy parnell,country,1995
17001,31716,when boy meets girl,terri clark,country,1995
17002,31718,"tall, tall trees",alan jackson,country,1995
17003,31720,living in a moment,ty herndon,country,1995
17004,31721,i'm not lisa,jessi colter,country,1995
17005,31722,cry love,john hiatt,country,1995
17006,31723,watch me,lorrie morgan,country,1995
17007,31730,radio king,golden smog,country,1995
17008,31735,goodbye,steve earle,country,1995
17009,31737,maybe we should just sleep on it,tim mcgraw,country,1995
17010,31746,fightin side of me,merle haggard,country,1995
17011,31754,she never lets it go to her heart,tim mcgraw,country,1995
17012,31755,foolish heart,the mavericks,country,1995
17013,31756,me and you,kenny chesney,country,1995
17014,31766,that's as close as i'll get to loving you,aaron tippin,country,1995
17015,31772,"yes, i know",gaither vocal band,country,1995
17016,31773,memory maker,mel tillis,country,1995
17017,31777,ben mcculloch,steve earle,country,1995
17018,31780,they're playin' our song,neal mccoy,country,1995
17019,31781,here comes the rain,the mavericks,country,1995
17020,31791,a cowboy's toughest ride,clay walker,country,1995
17021,31798,black diamond strings,guy clark,country,1995
17022,31799,fly me to the moon,george strait,country,1995
17023,31804,that's how i got to memphis,buddy miller,country,1995
17024,31805,long as i live,john michael montgomery,country,1995
17025,31808,thinkin' about you,trisha yearwood,country,1995
17026,31809,i will always love you (with vince gill),dolly parton,country,1995
17027,31815,only you (and you alone),travis tritt,country,1995
17028,31816,you can't lose me,faith hill,country,1995
17029,31822,where'd you hide the body,james mcmurtry,country,1995
17030,31828,life goes on,little texas,country,1995
17031,31830,glad and sorry,golden smog,country,1995
17032,31834,can't be really gone,tim mcgraw,country,1995
17033,31845,back in my arms again,kenny chesney,country,1996
17034,31846,i fell in the water,john anderson,country,1996
17035,31851,one has my name (the other has my heart),jimmy wakely,country,1996
17036,31858,she took a lot of pills (and died),robbie fulks,country,1996
17037,31861,just when i needed you most,dolly parton,country,1996
17038,31862,it's time you learned about good-bye,alan jackson,country,1996
17039,31866,paper wings,gillian welch,country,1996
17040,31867,love ain't worth making,deana carter,country,1996
17041,31870,can i count on you,mcbride & the ride,country,1996
17042,31881,outtasite (outta mind),wilco,country,1996
17043,31883,simple song of freedom,tim hardin,country,1996
17044,31884,another you,david kersh,country,1996
17045,31889,your still standin' there,steve earle,country,1996
17046,31890,big dipper,cracker,country,1996
17047,31895,all i have to offer you (is me),charley pride,country,1996
17048,31898,she's sure taking it well,kevin sharp,country,1996
17049,31899,spiritual,johnny cash,country,1996
17050,31902,promises,lyle lovett,country,1996
17051,31906,i fall to pieces,leann rimes,country,1996
17052,31911,the one rose (that's left in my heart),johnny cash,country,1996
17053,31912,the wind goes,marty robbins,country,1996
17054,31913,casey jones,jerry garcia,country,1996
17055,31914,pacing the cage,bruce cockburn,country,1996
17056,31917,memories are made of this,johnny cash,country,1996
17057,31918,if you loved me,tracy lawrence,country,1996
17058,31928,she is gone,willie nelson,country,1996
17059,31930,a woman's touch,toby keith,country,1996
17060,31931,if i fall (you're goin' with me),trace adkins,country,1996
17061,31932,something more besides you,cowboy junkies,country,1996
17062,31934,love you back,rhett akins,country,1996
17063,31936,all over but the shoutin',shenandoah,country,1996
17064,31940,free bird,wynonna,country,1996
17065,31943,it's your world,marty robbins,country,1996
17066,31944,from what we give,tracy lawrence,country,1996
17067,31945,kingpin,wilco,country,1996
17068,31947,no small miracle,kenny chesney,country,1996
17069,31948,must've had a ball,alan jackson,country,1996
17070,31949,hold on to me,cowboy junkies,country,1996
17071,31954,more than a margarita,brooks & dunn,country,1996
17072,31956,all because of you,daryle singletary,country,1996
17073,31958,don't you hear jerusalem moan?,the judds,country,1996
17074,31960,grace / grace greater than our sin,the martins,country,1996
17075,31961,i'm already loving you too much,kevin sharp,country,1996
17076,31962,what's not to love,mark wills,country,1996
17077,31966,hurts don't it,daryle singletary,country,1996
17078,31969,let the chips fall,charley pride,country,1996
17079,31970,long hard lesson learned,john anderson,country,1996
17080,31972,my poor old heart,kenny chesney,country,1996
17081,31974,cattle call,leann rimes,country,1996
17082,31983,lay it down,cowboy junkies,country,1996
17083,31984,i have to surrender,ty herndon,country,1996
17084,31987,high lonesome sound,vince gill,country,1996
17085,31989,louis collins,jerry garcia,country,1996
17086,31991,there's only you,kevin sharp,country,1996
17087,31994,life gets away,clint black,country,1996
17088,31995,say you miss me,wilco,country,1996
17089,31997,friends,john michael montgomery,country,1996
17090,32001,stairway of love,marty robbins,country,1996
17091,32005,all that i am,mindy mccready,country,1996
17092,32006,please release me,roger miller,country,1996
17093,32009,hurt me,leann rimes,country,1996
17094,32011,looky looky yonder / black betty / yellow women's door bells,lead belly,country,1996
17095,32017,only one and only,gillian welch,country,1996
17096,32022,i do,paul brandt,country,1996
17097,32024,private conversation,lyle lovett,country,1996
17098,32025,between the devil and me,alan jackson,country,1996
17099,32033,black rose,billy joe shaver,country,1996
17100,32034,how was i to know,reba mcentire,country,1996
17101,32047,little bit is better than nada,texas tornados,country,1996
17102,32051,we danced anyway,deana carter,country,1996
17103,32056,rusty cage,johnny cash,country,1996
17104,32057,carried away,george strait,country,1996
17105,32058,seminole wind,john anderson,country,1996
17106,32059,straight tequila night,john anderson,country,1996
17107,32068,nobody knows,kevin sharp,country,1996
17108,32071,her man,gary allan,country,1996
17109,32074,(this ain't) no thinkin' thing,trace adkins,country,1996
17110,32080,it's a little too late,mark chesnutt,country,1996
17111,32081,help me make it through the night,sammi smith,country,1996
17112,32083,it's a sin,eddy arnold,country,1996
17113,32085,my heart has a history,paul brandt,country,1996
17114,32086,a common disaster,cowboy junkies,country,1996
17115,32089,right or wrong,merle haggard,country,1996
17116,32115,acony bell,gillian welch,country,1996
17117,32117,unchained,johnny cash,country,1996
17118,32118,how was i to know,john michael montgomery,country,1996
17119,32121,still,bill anderson,country,1996
17120,32132,yesterday when i was young,roy clark,country,1996
17121,32133,cry stampede,marty robbins,country,1996
17122,32134,sea of heartbreak,johnny cash,country,1996
17123,32135,everything i love,alan jackson,country,1996
17124,32143,i know that hurt by heart,tracy lawrence,country,1996
17125,32159,medley:,dolly parton,country,1997
17126,32161,who i came here to forget,vern gosdin,country,1997
17127,32163,caryatid easy,son volt,country,1997
17128,32167,a satisfied mind,porter wagoner,country,1997
17129,32169,back into your world,son volt,country,1997
17130,32172,lonely won't leave me alone,trace adkins,country,1997
17131,32175,a real good place to start,george strait,country,1997
17132,32178,creosote,son volt,country,1997
17133,32182,jacky don tucker (play by the rules miss all the fun),toby keith,country,1997
17134,32187,broadway,old 97's,country,1997
17135,32195,big time,trace adkins,country,1997
17136,32203,trail of tears,billy ray cyrus,country,1997
17137,32207,please help me i'm falling,charley pride,country,1997
17138,32216,unchained melody,leann rimes,country,1997
17139,32218,i'll never fall in love again,mary chapin carpenter,country,1997
17140,32223,land of the living,pam tillis,country,1997
17141,32225,jackson hole,c.w. mccall,country,1997
17142,32226,that something in my life,clint black,country,1997
17143,32228,i believe in a hill called mount calvary,gaither vocal band,country,1997
17144,32231,old weakness (coming on strong),delbert mcclinton,country,1997
17145,32233,that's the way love goes,johnny rodriguez,country,1997
17146,32234,miller's cave,hank snow,country,1997
17147,32245,as the years go passing by,boz scaggs,country,1997
17148,32251,i believe in santa claus,dolly parton,country,1997
17149,32252,my last name,keith urban,country,1997
17150,32258,too many memories,patty loveless,country,1997
17151,32260,still holding on (with martina mcbride),clint black,country,1997
17152,32261,the greatest gift of all,dolly parton,country,1997
17153,32264,with bells on,dolly parton,country,1997
17154,32270,johnny law,wayne hancock,country,1997
17155,32273,trouble,the jayhawks,country,1997
17156,32276,i could believe anything,david lee murphy,country,1997
17157,32277,thanks a lot,neko case,country,1997
17158,32283,"wither, i'm a flower",whiskeytown,country,1997
17159,32295,train in vain,dwight yoakam,country,1997
17160,32296,i'd say that's right,clay walker,country,1997
17161,32298,the ballad of the crimson kings,ray wylie hubbard,country,1997
17162,32299,somebody remembers the rose,whiskeytown,country,1997
17163,32300,on and on,old & in the way,country,1997
17164,32309,waiting to derail,whiskeytown,country,1997
17165,32311,matches,sammy kershaw,country,1997
17166,32313,i hit the ground crawlin',tracy lawrence,country,1997
17167,32314,lungs,townes van zandt,country,1997
17168,32316,almost over you,lila mccann,country,1997
17169,32318,ridin' my thumb to mexico,johnny rodriguez,country,1997
17170,32328,dancing with the women at the bar,whiskeytown,country,1997
17171,32329,you light up my life,leann rimes,country,1997
17172,32337,imagine that,diamond rio,country,1997
17173,32342,16 days,whiskeytown,country,1997
17174,32343,how do i live,trisha yearwood,country,1997
17175,32348,she's got it all,kenny chesney,country,1997
17176,32350,life's a dance,john michael montgomery,country,1997
17177,32355,one night at a time,george strait,country,1997
17178,32363,perfect love,trisha yearwood,country,1997
17179,32379,in the jailhouse now,jimmie rodgers,country,1997
17180,32380,today my world slipped away,george strait,country,1997
17181,32387,mohair sam,charlie rich,country,1997
